GameId,GameName,Description
137269,SPYRIUM,"Spyrium is set in an alternate world, an England set in a steampunk-based universe. Players build factories, needing workers to manage the production of a commodity previously unknown to us called &quot;Spyrium&quot;. Producing Spyrium in one factory, then processing it in the next results in victory points (VPs) for that particular player. Alternatively, Spyrium can be purchased, but the material is rare and expensive, and players are constantly scraping for money.<br/><br/>Only those who from the beginning of the game manage to increase their regular income or their base of permanently employed workers (who can be used again and again to raise money) will be flexible enough to get their hands on the important end-of-game buildings to generate many VPs.<br/><br/>The circular nature of the game is flexible as each player can decide for himself when to move out of the placement phase and into the activation phase. With the two tracks in the game, those involved with delivery during the worker phase can then be used to raise money, to purchase an adjacent card, or to work on their own in an idle factory. All of these things are important, but in the end only the player who has dealt best with the lack of money, workers, and Spyrium will win.<br/><br/>"
166317,TIME OF SOCCER,"In Time of Soccer, you take control of a football team along one season. In the game, you have to sign football players and club employees, like coaches, scouts, community managers. For you can do this, you have to manage the economy of the club, for example, you can sign advertising and tv contracts.<br/><br/>Every week you compete in the city for the best football players, and the end of this, you'll play in an exciting match where the level of your team will be considerate.<br/><br/>&bull;&bull;&bull;<br/><br/>En Time of Soccer tomas el control de un club de f&uacute;tbol a lo largo de una temporada. Durante el juego tendr&aacute;s que realizar fichajes de futbolistas, contratar entrenadores, ojeadores, secretarios t&eacute;cnicos... y todo ello, mediante la gesti&oacute;n de la econom&iacute;a de tu club, firmando los mejores contratos televisivos y publicitarios.<br/><br/>Cada semana en el juego competir&aacute;s en la ciudad por los mejores fichajes, finalizando esta con un emocionante y r&aacute;pido partido donde se tendr&aacute; en cuenta el nivel de tu equipo.<br/>Disfruta emocionantes partidas en solitario o contra tus amigos, en Time of Soccer.<br/><br/>"
17027,TIRO AL PATO,"The aim of Sitting Ducks Gallery is to use your 'dead-eye' aim and cunning to shoot your opponent's ducks and ensure that your ducks are the last ones remaining in the Gallery.<br/><br/>The player's are presented with a Sitting Ducks Gallery in which the player's ducks will appear as new cards enter the central row and occasionally some empty spaces too.<br/><br/>The players must then use cards in their hand to aim at particular ducks of choice. Once a duck has an aim token over it any player can play a 'Fire' card to shoot them and thus eliminate the duck from the gallery. When a player has all of their ducks eliminated they are out of the game.<br/><br/>The player's also have access to many special cards that allow the line to be manipulated. Results can be the movement of ducks, however Aim Tokens do not move and in this way a player an protect their ducks and threaten those of the opposition.<br/><br/>The game play is similar to Guillotine in the way that the line can be manipulated and the special effect cards on offer.<br/><br/>"
312267,UNLOCK SW,"Unlock! is a co-operative card game inspired by escape rooms that uses a simple system which allows you to search scenes, combine objects, and solve riddles. Play Unlock! to embark on great adventures, while seated at a table using only cards and a companion app that can provide clues, check codes, monitor time remaining, etc.<br/><br/>Star Wars: Unlock! uses the Unlock! game system to send you on three new adventures full of ships, droids, and action!<br/><br/>(1) An unforeseen delay <br/><br/>You are smugglers in the Outer Rim, facing danger and the unexpected every day. Today, while transporting expensive cargo belonging to Jabba the Hutt, you are intercepted by an Imperial Star Destroyer!<br/><br/>Imperial operatives impound your ship and confiscate everything in your cargo bay. You know it is only a matter of time before they take a close look and discover Jabba&lsquo;s hidden illegal goods. There&lsquo;s no time to waste. You need to break out of your cell, rescue your astromech and get hold off the cargo. Then all you need to do is recover your ship and escape!<br/><br/>Your objective: Escape with your astromech (co- pilot droid) and the cargo.<br/><br/>(2) Escape from Hoth <br/><br/>Echo Base, an important Rebel stronghold, has managed to remain hidden on the ice planet Hoth for some time. The hostile climate provides excellent cover and protection from the Empire- but you must always remain vigilant!<br/><br/>You head out on a routine patrol with your trusty tauntaun mount, a hearty creature native to Hoth. After an uneventful morning, you take a brief break to rest your tauntaun while you contact Echo Base with an update. However, due to heavy atmospheric disturbance, you can&lsquo;t reach them.<br/><br/>Your mission: Continue your patrol, explore the ice planet, and contact Echo Base!<br/><br/>(3) Secret mission on Jedha <br/><br/>You are an Imperial spy sent to infiltrate the Holy City of Jedha. An Imperial pilot transporting a crate of priceless kyber crystals crashed their Zeta- class cargo shuttle on the surface. You must retrieve the crate without alerting the Rebel scum Saw Gerrera or any of his lawless mercenaries on Jedha. There is an Imperial informant waiting for you on the surface with more details. Meanwhile, Imperial Command orbits Jedha in a Star Destroyer. They are within communications range and expect regular updates.<br/><br/>Your mission: Gather intel, maintain your cover story, and recover the kyber crystals!<br/><br/>"
213460,Unlock!: Escape Adventures,"Unlock! is a cooperative card game inspired by escape rooms that uses a simple system which allows you to search scenes, combine objects, and solve riddles. Play Unlock! to embark on great adventures, while seated at a table using only cards and a companion app that can provide clues, check codes, monitor time remaining, etc.<br/><br/>Unlock! Escape Adventures includes three separate scenarios for you to explore:<br/><br/><br/>     In The Formula, you enter a secret laboratory to recover a mysterious serum that has been developed by a scientist. Will you solve all the riddles and get out in less than an hour?<br/>     In Squeek &amp; Sausage, you need to thwart the plans of the despicable Professor Noside!<br/>     In The Island of Doctor Goorse, you must visit the island of an eccentric antique collector billionaire and overcome its traps!<br/><br/><br/>An included ten-card tutorial allows you to learn how to play without reading the game rules.<br/><br/>Use the link below in order to download the Tutorial and a demonstration scenario, both in print-and-play!<br/><br/>This box is not distributed in the U.S<br/><br/>Note: Unlock! requires a free application to be downloaded from the App Store or Google Play. Once downloaded, an internet connection is not required during game play.<br/><br/>"
256151,VERACRUZ 1631,"Veracruz was the most significant port of the New World. From its docks, thousands of galleons full of valuable goods sailed to the Spanish crown. However, hundreds of them sank due to rough weather.<br/><br/>In Veracruz 1631, players are merchants who have to load gold, silver, corn and cacao into the Juncal, the Santa Teresa, and the San Antonio, always following their commercial interests. Aside from this, they will try to get rid of the King's mail. During their turn, players must choose among one of the two following actions:<br/><br/><br/>    Bet on a galleon by placing a betting card (Reach Port/Sunken Galleon) face down on the betting area of one of the galleons.<br/>    Load a galleon with your boxes and keep the balance by adding goods corresponding his secret investment. (The galleon sinks if its imbalance value is equal to or higher than the final result of the meteorology value.)<br/><br/><br/>"
25951,The Castle of the Devil,"Castle of the Devil is a 4-8 player card game.<br/><br/>All players are passengers within a carriage that is rushing to Devil's Castle. They each act as a member of a secret association, but no one knows who is friend and who is foe.<br/><br/>Each player starts in one of two secret associations. He also gets a secret profession with a special ability. So at the beginning of the game you have no information about the membership and the professions of the others. To win the game, each association has to collect 3 defined artifacts jointly. Therefore you have to find out who your allies are and where to find the artifacts among the other secret objects that are in possession of other players. You can get this information during the game either by trading objects with other players, because every object has a special ability, e.g. &quot;Trade it in and you may take a look at your trading partners-association.&quot; or by struggling with other players, because the winner of a struggle can view the cards of the underdog and steal one of them. But be careful, all players can support the attacker OR defender in a struggle. If they know about your identity but you don't know theirs it may be risky to struggle.<br/><br/>Turn actions, one of:<br/>Trade<br/>Duel<br/>Spy - Choose another player and draw one random object card from her/his hand. Look at this object without revealing it to the other players. Then give it back to her/him.<br/>Declare Victory by naming your team and who has the three items, starting with yourself, OR declare the opposing team and their items.<br/><br/>If someone refuses a trade you offer, you get a duel token as compensation. These tokens are used as extra votes that can be applied in future duels.<br/>Duels: Everyone declares sides secretly and simultaneously. Then anyone can apply items, professions and duel tokens in any order. Players must declare for one or the other and abstentions are not allowed.<br/><br/>Victory: Declare Victory by naming your team and who has the three items, starting with yourself, then one by one. If you name players on your team incorrectly or they don't have the object(s) you lose. You can also declare victory by announcing the opposing team and the members of that team holding their objects by naming them, as firstly part of the team, and secondly that they have a relevant object. If you get the player's team wrong or they don't have the object(s) you lose.<br/><br/>Reimplements: Die Kutschfahrt zur Teufelsburg<br/><br/>"
153064,Good Cop Bad Cop,"Good Cop Bad Cop is a 52 card hidden identity, deduction game where each player takes on the role of a law enforcement officer in a corrupt district. Players must investigate others to figure out who is on their side, grab one of the 2-3 guns on the table, and shoot the opposing leader to win the game.<br/><br/>"
115105,Kittens in a Blender,"From the Designers:<br/>You are twisted.  I can&rsquo;t believe you actually want to put these adorable kittens in a blender! I guess that&rsquo;s none of my business. Maybe you&rsquo;re more of a dog person. Sure, kittens are curious by nature, but when they get in a kitchen full of dangerous appliances, it is up to you to save them.<br/><br/>This fast-paced card game has players working to save all of their own kittens before the unthinkable happens. But sometimes the only way to save your precious litter of kittens is to let those curious little cats learn the lesson of why you should never play in a Blender!<br/><br/>According to the box: A portion of the proceeds will be donated to a no kill cat shelter.<br/><br/>Objective:<br/>Save your kittens and send your opponents' kittens to The Blender.<br/><br/>Setup &amp; Play:<br/>Put the game box top on the table, open-side up and place the oversized Blender card inside, face-up: that's The Blender. Place the oversized Box card face up in the base of the box: that's The Box. Leave a little space between The Blender and The Box: that's The Counter.  Assign each player a Kitten color (red, green, blue or yellow), shuffle the deck, deal each player 6 cards and it's time to start saving adventurous kittens.<br/><br/>On each turn, players play two cards and then draw back up to 6. Kitten cards may be played into The Blender, The Counter or The Box.  All other cards are played face up in front of the player so that all players can see which cards have been played.<br/><br/>Players can play Kitties on the Move to move kittens to or from The Blender, The Counter or The Box; the number on the card specifies the number of kittens that can each be moved 1 space. Playing a Blend card will destroy the kittens currently in The Blender, save the kittens in The Box, and move the kittens on The Counter into The Blender unless countered by another player's Blend &quot;Pulse&quot; card.<br/><br/>Players can move kittens around with other cards as well. Kittens in the Blender moves all of the kittens on The Counter or in The Box to The Blender. With These Cats in the Blender a player can move all cats of a chosen color from The Counter and The Box to The Blender. Kittens in the Box moves all kittens in The Blender or on The Counter to The Box, while Cats on the Counter moves all the kittens in The Blender or The Box to The Counter.<br/><br/>Total chaos reigns when the Dog's in the Kitchen as each player gives her hand to the player in the direction indicated on the card.<br/><br/>The game ends when all 16 of the Blend cards have been played. Saved kittens are worth 2 points each, blended kitties cost 1 point each. Highest score wins.<br/><br/>Contents: 1 oversized Blender card, 1 oversized Box card, 110 playing cards (64 Kittens: 16 in each of 4 colors - red, green, blue and yellow; 18 Kitties on the Move: 6 of each number; 16 Blends: 8 Regular Blend &amp; 8 Blend Black; 4 Dogs in the Kitchen: 2 left &amp; 2 right; 2 Kittens in the Blender; 2 Your Cats in the Blender; 2 Cats on the Counter; 2 Kittens in the Box), rules.<br/><br/>"
125548,Pixel Tactics,"Pixel Tactics is a head-to-head game of tactical combat for two players. Each player has an identical deck of 25 cards, from which they draft a leader. The leader's abilities alter vastly the strategy and playability of every other card in the deck, making the game playable in 25 different ways.<br/><br/>In the game, players take turns placing cards and attacking. Each card can activate in various ways, taking on offensive capabilities in the front rows of the unit, or support powers in the back rows. Cards can also be played as orders &ndash; powerful single-time effects that can turn the tide of battle.<br/><br/>Play continues until either player's leader is defeated. A typical game is best of three or five rounds.<br/><br/>Pixel Tactics takes place in the same world and uses many of the characters from Level 99 Games' BattleCON: War of Indines, but its game play is entirely unrelated.<br/><br/>"
134352,Two Rooms and a Boom,"In Two Rooms and a Boom &ndash; a social deduction/hidden role party game for six or more players &ndash; there are two teams: the Red Team and the Blue Team. The Blue Team has a President. The Red Team has a Bomber. Players are equally distributed between two rooms (i.e., separate playing areas). The game consists of five timed rounds. At the end of each round, some players will be swapped into opposing rooms. If the Red Team's Bomber is in the same room as the President at the end of the game, then the Red Team wins; otherwise the Blue Team wins. Lying encouraged.<br/><br/>"
31016,We Didn't Playtest This At All,"From the publisher's website:<br/><br/>&quot;The most aptly named game ever!<br/><br/>In this exceptionally silly and awesome game, your objective is to win! Simple enough. Sadly, all of your opponents have the same simple goal, and they're trying to make you lose. Between Rock Paper Scissors battles, being eaten by a random Dragon, or saved by a Kitten Ambush, there are many hazards to avoid.&quot;<br/><br/>Play Summary<br/><br/>Everyone starts with 2 cards. On your turn, draw one card from the deck, and then play one from your hand following the instructions on the card. There are many hazards to avoid, including: bombs, dragons, arrows, laser pointers, black holes, Rock Paper Scissors battles, number battles, zombies, etc. Luckily items abound that can save you, too: spaceships, science, shields, dinosaurs and a kitten ambush!<br/><br/>There are Star Cards: they are clearly superior to normal cards. Every player has an equal chance of drawing a Star Card from the deck.<br/><br/>Integrates with:<br/><br/>    We Didn't Playtest This Either<br/><br/><br/>"
42448,We Didn't Playtest This Either,"From the box:<br/><br/>Many will enter, some will win. All will laugh.<br/><br/>We are back with more random! And you like random. Or you will, soon!<br/>A full new set of cards that can be played with the original game, or on their own. Be sure to watch out for sharks! And cake. Especially the cake.<br/><br/>Play Summary (from We Didn't Playtest This At All)<br/><br/>Everyone starts with 2 cards. On your turn, draw one card from the deck, and then play one from your hand following the instructions on the card. There are many hazards to avoid, including: bombs, dragons, arrows, laser pointers, arrows, black holes, Rock Paper Scissors battles, number battles, zombies, etc. Luckily items abound that can save you, too: spaceships, science, shields, dinosaurs and a kitten ambush!<br/><br/>This is a standalone game that may be integrated with We Didn't Playtest This At All.<br/><br/>Integrates with:<br/><br/>    We Didn't Playtest This At All<br/><br/><br/>"
2397,Backgammon,"Backgammon is a classic abstract strategy game dating back thousands of years. Each player has a set of 15 checkers (or stones) that must be moved from their starting positions, around, and then off the board. Dice are thrown each turn, and each player must decide which of their checkers to move based on the outcome of the roll. Players can capture each other's checkers, forcing the captured checkers to restart their journey around the board. The winner is the first player to get all 15 checkers off the board. A more recent addition to the game is the &quot;doubling cube&quot;, which allows players to up the stakes of the game. Although the game relies on dice to determine movement, there is a large degree of strategy in deciding how to make the most effective moves given each dice roll and measuring the risk in terms of possible rolls the opponent may get.<br/><br/>Backgammon may be the first game to be mentioned in written history, going back 5,000 years to the Sumerians of ancient Mesopotamia. During the 1920s, archaeologists unearthed five boards from a cemetery in the ancient town of Ur. At another location, pieces and dice were also found along with the board. Boards from ancient Egypt have also been recovered from the tomb of Tutankhamun, including a mechanical dice box, no doubt intended to stop cheaters.<br/><br/>The names of the game were many. In Persia, Takhteh Nard which means &quot;Battle on Wood&quot;. In Egypt, Tau, which may be the ancestor of Senat. In Rome, Ludus Duodecim Scriptorum (&quot;game of twelve marks&quot;), later, Tabula (&quot;table&quot;), and by the sixth century, Alea (&quot;dice&quot;). In ancient China, T-shu-p-u and later in Japan, Sugoroko. The English name may derive from &quot;Bac gamen&quot; meaning &quot;Back Game&quot;, referring to re-entry of taken stones back to the board.<br/><br/>It was often enjoyed by the upper classes and is sometimes called &quot;The Aristocratic Game.&quot; The Roman Emperor Claudius was known to be such a fan that he had a set built into his coach so he could play as he traveled (the world's first travel edition?).<br/><br/>The rules in English were standardized in 1743 by Edmond Hoyle. These remained popular until the American innovations of the 1930s.<br/><br/>"
157403,Black Fleet,"Pirates, merchants, and even the occasional captain of a Navy ship all seek glory and fortune on the Caribbean seas!<br/><br/>In the tactical card-driven board game Black Fleet, you're in command of three different types of ships: your merchant ship earns you doubloons by conveying goods from one port to another, your pirate ship by attacking and stealing goods from merchants and burying them on islands, and the Navy ships by sinking your opponents' pirate ships. With your (not-always-honestly-won) money, you'll improve your ships by buying advancement cards, giving you powerful additional abilities.<br/><br/>Outwit your opponents with fortune cards and combos, earn money faster than they do, and pay the ransom for the governor's daughter to win the game!<br/><br/>"
6411,Blokus 3D,"In the game Rumis, the players construct an Inca building with their stones. All players receive three-dimensional pieces made of wood or plastic, which they will try to position adjacent to already placed pieces of their own color. All of their own pieces are of different shapes, which is a challenge to the three-dimensional imagination.<br/><br/>Cubic, wedge-shaped, or pyramidal volumes are different building limitations, which are imposed by the various building scenarios. Playing RUMIS, you will find that no game is similar to any previous one. Once your mind has mastered the puzzling shapes of the RUMIS pieces, you will explore the depth of tactical and strategic possibilities offered.<br/><br/>The rebrand by Educational Insights is labelled 1 to 4 players on the box, adding solitaire puzzles such as building a 3x3 cube with one color and building the various shapes using all the colors, following the rules of the multiplayer games while leaving no gaps in the structure.<br/><br/>Expanded by:<br/><br/><br/>    Rumis+<br/><br/><br/>"
140933,Blueprints,"In Blueprints, players are architects who must use different colored dice to build three different structures from blueprints, with the dice providing different advantages to you. In the game, each round progresses like this:<br/><br/><br/>     Discover your blueprint.<br/>     Each turn, choose a die and place it in your building.<br/>     Reveal your building, tally your points, then discover who wins the awards and prizes.<br/><br/><br/>After three rounds, players tally their awards and prizes to see who wins. Who will be the best architect?<br/><br/>"
128412,Bohn to Be Wild!,"WARNING: This game is considered offensive by many and is part of the BGG database for completeness<br/><br/>In Bohn To Be Wild!, a standalone title that celebrates fifteen years of the classic Bohnanza card game, players want to do what they've always done: Plant beans in their fields and sell them for as many coins as possible, while trading cards with other players to get around the restriction of not being able to rearrange cards in your hand.<br/><br/>Bohn To Be Wild! mixes things up, however, by including eleven new types of beans &ndash; including Jamaica, helmet and horse beans &ndash; rules for solo play, and special &quot;wild&quot; beans. Unlike the original German Bohnanza, this game allows for play with up to seven players.<br/><br/>"
224517,Brass: Birmingham,"Brass: Birmingham is an economic strategy game sequel to Martin Wallace' 2007 masterpiece, Brass. Brass: Birmingham tells the story of competing entrepreneurs in Birmingham during the industrial revolution, between the years of 1770-1870.<br/><br/>As in its predecessor, you must develop, build, and establish your industries and network, in an effort to exploit low or high market demands.<br/><br/>Each round, players take turns according to the turn order track, receiving two actions to perform any of the following actions (found in the original game):<br/><br/>1) Build - Pay required resources and place an industry tile.<br/>2) Network - Add a rail / canal link, expanding your network.<br/>3) Develop - Increase the VP value of an industry.<br/>4) Sell - Sell your cotton, manufactured goods and pottery.<br/>5) Loan - Take a &pound;30 loan and reduce your income.<br/><br/>Brass: Birmingham also features a new sixth action:<br/><br/>6) Scout - Discard three cards and take a wild location and wild industry card. (This action replaces Double Action Build in original Brass.)<br/><br/>The game is played over two halves: the canal era (years 1770-1830) and the rail era (years 1830-1870). To win the game, score the most VPs. VPs are counted at the end of each half for the canals, rails and established (flipped) industry tiles.<br/><br/>Birmingham features dynamic scoring canals/rails. Instead of each flipped industry tile giving a static 1 VP to all connected canals and rails, many industries give 0 or even 2 VPs. This provides players with the opportunity to score much higher value canals in the first era, and creates interesting strategy with industry placement.<br/><br/>Iron, coal, and cotton are three industries which appear in both the original Brass as well as in Brass: Birmingham.<br/><br/>New &quot;Sell&quot; system<br/><br/>Brewing has become a fundamental part of the culture in Birmingham. You must now sell your product through traders located around the edges of the board. Each of these traders is looking for a specific type of good each game. To sell cotton, pottery, or manufactured goods to these traders, you must also &quot;grease the wheels of industry&quot; by consuming beer. For example, a level 1 cotton mill requires one beer to flip. As an incentive to sell early, the first player to sell to a trader receives free beer.<br/><br/>Birmingham features three all-new industry types:<br/><br/>Brewery - Produces precious beer barrels required to sell goods.<br/><br/>Manufactured goods - Function like cotton, but features eight levels. Each level of manufactured goods provides unique rewards, rather than just escalating in VPs, making it a more versatile (yet potentially more difficult) path vs cotton.<br/><br/>Pottery - These behemoths of Birmingham offer huge VPs, but at a huge cost and need to plan.<br/><br/>Increased Coal and Iron Market size - The price of coal and iron can now go up to &pound;8 per cube, and it's not uncommon.<br/><br/>Brass: Birmingham is a sequel to Brass. It offers a very different story arc and experience from its predecessor.<br/><br/>"
2181,Bridge,"Bridge is a standard deck, trick taking card game that pits two partnerships against each other. The first part of the game is the auction, by which partners attempt to communicate information about their hands by bidding, in order to arrive at a successful contract. The contract specifies how many tricks must be taken by the team that wins the bid. After the auction, a member of the team that won the bid tries to win as many tricks as possible while playing both hands from the partnership. One hand is played normally while the other (the &quot;dummy hand&quot;) is placed face-up on the table, allowing for greater control. The defenders attempt to take enough tricks to make the contract fail.<br/><br/>The formal name of the game is Contract Bridge, but the shortened name &quot;Bridge&quot; is the most common usage. Bridge developed from the 17th Century card game Whist. The earliest form of Bridge originated in 1886 when rules were introduced allowing the dealer to choose a trump and his or her partner's hand to become dummy. Bridge became Auction Bridge in 1904, which allowed the trump suit to be decided by the highest bidding partnership. Harold Vanderbilt transformed Auction Bridge into Contract Bridge in 1925, when he introduced an improved method of scoring.<br/><br/>The duplicate version of the game has many pairs of partners, each playing the same hands separately and comparing their results. This method removes the element of luck in getting good cards when comparing players and thus helps to isolate the role of skill in the game.<br/><br/>"
50381,Cards Against Humanity,"&quot;A party game for horrible people.&quot;<br/><br/>Play begins with a judge, known as the &quot;Card Czar&quot;, choosing a black question or fill-in-the-blank card from the top of the deck and showing it to all players.  Each player holds a hand of ten white answer cards at the beginning of each round, and passes a card (sometimes two) to the Card Czar, face-down, representing their answer to the question on the card. The card czar determines which answer card(s) are funniest in the context of the question or fill-in-the-blank card. The player who submitted the chosen card(s) is given the question card to represent an &quot;Awesome Point&quot;, and then the player to the left of the new Card Czar becomes the new Czar for the next round. Play continues until the players agree to stop, at which point the player with the most Awesome Points is the winner.<br/><br/>This, so far, sounds like the popular and fairly inoffensive Apples to Apples. While the games are similar, the sense of humor required is very different. The game encourages players to poke fun at practically every awkward or taboo subject including race, religion, gender, poverty, torture, alcoholism, drugs, sex (oh yes), abortion, child abuse, celebrities, and those everyday little annoyances like &quot;Expecting a burp and vomiting on the floor&quot;.<br/><br/>In addition, there are a few extra rules.  First, some question cards are &quot;Pick 2&quot; or cards, which require each participant to submit two cards in sequence to complete their answer. Second, a gambling component also exists.  If a question is played which a player believes they have two possible winning answers for, they may bet an Awesome Point to play a single second answer.  If the player who gambled wins, they retain the wagered point, but if they lose, the player who contributed the winning answer takes both points.<br/><br/>From the website:<br/><br/>&quot;Cards Against Humanity is distributed under a Creative Commons Attribution-Noncommercial-Share Alike license - that means you can use and remix the game for free, but you can't sell it. Feel free to contact us at cardsagainsthumanity@gmail.com.&quot;<br/><br/>"
205398,Citadels,"In Citadels, players take on new roles each round to represent characters they hire in order to help them acquire gold and erect buildings. The game ends at the close of a round in which a player erects their eighth building. Players then tally their points, and the player with the highest score wins.<br/><br/>Players start the game with a number of building cards in their hand; buildings come in five colors, with the purple buildings typically having a special ability and the other colored buildings providing a benefit when you play particular characters. At the start of each round, the player who was king the previous round discards one of the eight character cards at random, chooses one, then passes the cards to the next player, etc. until each player has secretly chosen a character. Each character has a special ability, and the usefulness of any character depends upon your situation, and that of your opponents. The characters then carry out their actions in numerical order: the assassin eliminating another character for the round, the thief stealing all gold from another character, the wizard swapping building cards with another player, the warlord optionally destroys a building in play, and so on.<br/><br/>On a turn, a player earns two or more gold (or draws two building cards then discards one), then optionally constructs one building (or up to three if playing the architect this round). Buildings cost gold equal to the number of symbols on them, and each building is worth a certain number of points. In addition to points from buildings, at the end of the game a player scores bonus points for having eight buildings or buildings of all five colors.<br/><br/>The 2016 edition of Citadels includes twenty-seven characters &mdash; eight from the original Citadels, ten from the Dark City expansion, and nine new ones &mdash; along with thirty unique building districts, and the rulebook includes six preset lists of characters and districts beyond the starter list, each crafted to encourage a different style and intensity of gameplay.<br/><br/>"
224037,Codenames: Duet,"Codenames Duet keeps the basic elements of Codenames &mdash; give one-word clues to try to get someone to identify your agents among those on the table &mdash; but now you're working together as a team to find all of your agents. (Why you don't already know who your agents are is a question that Congressional investigators will get on your back about later!)<br/><br/>To set up play, lay out 25 word cards in a 5&times;5 grid. Place a key card in the holder so that each player sees one side of the card. Each player sees a 5&times;5 grid on the card, with nine of the squares colored green (representing your agents) and three squares colored black (representing assassins). Three of the nine squares on each side are also green on the other side, one assassin is black on both sides, one is green on the other side and the other is an innocent bystander on the other side.<br/><br/>Collectively, you need to reveal all fifteen agents &mdash; without revealing an assassin &mdash; before time runs out in order to win the game. Either player can decide to give the first one-word clue to the other player, along with a number. Whoever receives the clue places a finger on a card to identify that agent. If correct, they can attempt to identify another one. If they identify a bystander, then their guessing time ends. If they identify an assassin, you both lose! Unlike regular Codenames, they can keep guessing as long as they keep identifying an agent each time; this is useful for going back to previous clues and finding ones they missed earlier. After the first clue is given, players alternate giving clues.<br/><br/>"
124361,Concordia,"Two thousand years ago, the Roman Empire ruled the lands around the Mediterranean Sea. With peace at the borders, harmony inside the provinces, uniform law, and a common currency, the economy thrived and gave rise to mighty Roman dynasties as they expanded throughout the numerous cities. Guide one of these dynasties and send colonists to the remote realms of the Empire; develop your trade network; and appease the ancient gods for their favor &mdash; all to gain the chance to emerge victorious!<br/><br/>Concordia is a peaceful strategy game of economic development in Roman times for 2-5 players aged 13 and up. Instead of looking to the luck of dice or cards, players must rely on their strategic abilities. Be sure to watch your rivals to determine which goals they are pursuing and where you can outpace them! In the game, colonists are sent out from Rome to settle down in cities that produce bricks, food, tools, wine, and cloth. Each player starts with an identical set of playing cards and acquires more cards during the game. These cards serve two purposes:<br/><br/><br/>    They allow a player to choose actions during the game.<br/>    They are worth victory points (VPs) at the end of the game. <br/><br/><br/>Concordia is a strategy game that requires advance planning and consideration of your opponent's moves. Every game is different, not only because of the sequence of new cards on sale but also due to the modular layout of cities. (One side of the game board shows the entire Roman Empire with 30 cities for 3-5 players, while the other shows Roman Italy with 25 cities for 2-4 players.) When all cards have been sold or after the first player builds his 15th house, the game ends. The player with the most VPs from the gods (Jupiter, Saturnus, Mercurius, Minerva, Vesta, etc.) wins the game.<br/><br/>"
324856,The Crew: Mission Deep Sea,"In the trick-taking card game The Crew: Mission Deep Sea, you and the other players work together to search for the lost continent of Mu. This new adventure takes your crew deep down into the abyss on a search for the fabled sunken land. How far you get depends entirely on how well you work together as a team. Card by card, trick by trick, your search party will discover the challenges that lie ahead and forge a path to Mu.<br/><br/>This new version of The Crew has the same innovative co-operative trick-taking mechanism as the highly lauded original game &mdash; but with some exciting new surprises! While communication between your crew members is severely limited by your submerged state, it is also critical to your success; finding the hidden land in the murky depths depends not only on winning tricks, but also on carefully negotiating the order in which they are won. If things don't go as planned, you might just be able to salvage the operation, but it will take near flawless execution and perhaps a little luck to finally reach Mu.<br/><br/>&mdash;description from the publisher<br/><br/>"
215371,CrossTalk,"CrossTalk is the party game of subtle conversation in which two teams race to guess secret keywords. Each round, teams select a clue-giver, and those clue-givers are given knowledge of the same secret keyword. The goal of the clue-givers is to help their teammates guess this keyword before the other team.<br/><br/>The round begins with both clue-givers writing a one-word clue to give their team in private. Then, clue-givers will alternate providing one-word public clues to everyone &mdash; but there is a catch! After your team gives a public clue, the other team &mdash; and only the other team &mdash; may attempt to guess the keyword. Clue-givers will need to use their private clue to provide context for the future. This will allow them to slip public clues by the other team.<br/><br/>The round ends when one team correctly guesses the keyword or both teams run out of guesses. Each correct guess is worth 1 point, and the first team to earn 5 points wins.<br/><br/>"
